#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:09.382288	-4	1	-2	0.9287109375	0.293212890625	-0.474853515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:09.504419	-1	1	-2	0.933837890625	0.2900390625	-0.482177734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:09.626469	-2	1	-2	0.9326171875	0.293212890625	-0.4794921875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:09.748807	-2	1	-2	0.935546875	0.288330078125	-0.4775390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:09.870621	-2	1	-2	0.926513671875	0.2998046875	-0.482421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:09.992586	-2	1	-2	0.923828125	0.305419921875	-0.47607421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:10.113160	-2	1	-2	0.927001953125	0.291259765625	-0.475341796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:10.233634	-3	1	-2	0.92431640625	0.295166015625	-0.4775390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:10.354316	-2	1	-2	0.92724609375	0.28955078125	-0.474853515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:10.497748	-3	1	-2	0.93017578125	0.2978515625	-0.48583984375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:10.623833	-2	1	-2	0.928955078125	0.28759765625	-0.47412109375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:10.748119	-2	1	-2	0.931640625	0.294189453125	-0.479736328125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:10.870124	-2	1	-2	0.928466796875	0.293701171875	-0.476806640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:10.991522	-3	1	-2	0.930419921875	0.29443359375	-0.474609375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:11.112964	-3	1	-2	0.92626953125	0.289794921875	-0.481689453125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:11.275396	-3	1	-2	0.932373046875	0.29248046875	-0.4755859375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:11.398323	-3	1	-2	0.927001953125	0.2958984375	-0.45654296875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:11.520772	-3	1	-2	0.92919921875	0.2890625	-0.4775390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:11.644324	-3	1	-2	0.928466796875	0.29052734375	-0.48095703125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:11.768460	-2	1	-2	0.930419921875	0.28955078125	-0.49462890625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:11.893098	-4	1	-2	0.912109375	0.281494140625	-0.476806640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:12.055991	-1	1	-2	0.927978515625	0.290771484375	-0.480224609375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:12.185786	-2	1	-2	0.933837890625	0.281494140625	-0.47607421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:12.309878	-3	1	-2	0.927734375	0.290771484375	-0.475830078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:12.434190	-3	1	-2	0.9306640625	0.29296875	-0.478271484375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:12.557983	-2	1	-2	0.932861328125	0.2919921875	-0.478515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:12.681890	-2	1	-2	0.9306640625	0.28173828125	-0.47607421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:12.805712	-2	1	-2	0.931396484375	0.289794921875	-0.48095703125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:12.928041	-3	1	-2	0.9306640625	0.2890625	-0.477294921875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:13.051977	-2	1	-2	0.932373046875	0.310791015625	-0.48193359375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:13.174776	-1	1	-2	0.931640625	0.299560546875	-0.478759765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:13.297154	-3	1	-2	0.93408203125	0.291748046875	-0.47607421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:13.419934	-2	1	-2	0.928466796875	0.289306640625	-0.479248046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:13.586561	-2	1	-2	0.93212890625	0.29345703125	-0.4765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:13.712388	-3	1	-2	0.931640625	0.296630859375	-0.473876953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:13.834866	-3	1	-2	0.92578125	0.293701171875	-0.47412109375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:13.957090	-2	1	-2	0.928955078125	0.296630859375	-0.481689453125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:14.079072	-2	1	-2	0.93310546875	0.295654296875	-0.474853515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:14.201153	-2	1	-2	0.931640625	0.294677734375	-0.47802734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:14.340527	-3	1	-2	0.931884765625	0.28955078125	-0.478759765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:14.477935	-3	1	-2	0.9267578125	0.296630859375	-0.482666015625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:14.598772	-2	1	-2	0.93017578125	0.2822265625	-0.478759765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:14.720037	-2	1	-2	0.924560546875	0.29052734375	-0.479248046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:14.841211	-3	1	-2	0.929931640625	0.2939453125	-0.4775390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:14.962158	-2	1	-2	0.923828125	0.294921875	-0.486328125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:15.083201	-3	1	-2	0.9296875	0.29736328125	-0.471435546875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:15.204070	-2	1	-2	0.935546875	0.292236328125	-0.4697265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:15.325136	-3	1	-2	0.932373046875	0.294677734375	-0.475830078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:15.445962	-2	1	-2	0.927490234375	0.294921875	-0.481689453125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:15.566875	-3	1	-2	0.929443359375	0.292724609375	-0.47412109375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:15.688057	-2	1	-2	0.931640625	0.293212890625	-0.475830078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:15.808986	-2	1	-2	0.933837890625	0.292236328125	-0.473876953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:15.929944	-2	1	-2	0.930419921875	0.291015625	-0.47216796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:16.050889	-3	1	-2	0.927978515625	0.28759765625	-0.475830078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:16.172149	-1	1	-2	0.933349609375	0.292724609375	-0.477783203125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:16.292923	-2	1	-2	0.93603515625	0.29443359375	-0.473876953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:16.413791	-4	1	-2	0.9287109375	0.29345703125	-0.474365234375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:16.541408	-1	1	-2	0.93115234375	0.287353515625	-0.481201171875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:16.679667	-2	1	-2	0.933837890625	0.29443359375	-0.4775390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:16.801235	-3	1	-2	0.93212890625	0.293212890625	-0.472412109375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:16.922881	-3	1	-2	0.925537109375	0.29150390625	-0.4697265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:17.044066	-3	1	-2	0.92626953125	0.285888671875	-0.475830078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:17.165666	-3	1	-2	0.924560546875	0.294677734375	-0.476806640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:17.287910	-2	1	-2	0.935302734375	0.29248046875	-0.4775390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:17.448779	-3	1	-2	0.9287109375	0.29150390625	-0.47802734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:17.572576	-3	1	-2	0.93408203125	0.29345703125	-0.482177734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:17.696058	-3	1	-2	0.929443359375	0.2939453125	-0.4765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:17.819732	-2	1	-2	0.931396484375	0.292724609375	-0.478759765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:17.943065	-3	1	-2	0.93115234375	0.286865234375	-0.482421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:18.066967	-2	1	-2	0.9296875	0.294921875	-0.4765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:18.190364	-2	1	-2	0.937255859375	0.295166015625	-0.476806640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:18.314054	-3	1	-2	0.9345703125	0.294677734375	-0.477294921875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:18.438067	-3	1	-2	0.9287109375	0.2939453125	-0.47802734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:18.562367	-3	1	-2	0.929443359375	0.289794921875	-0.480224609375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:18.685957	-4	1	-2	0.9296875	0.28955078125	-0.47412109375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:18.809246	-2	1	-2	0.93505859375	0.292724609375	-0.471435546875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:18.933016	-2	1	-2	0.927490234375	0.295166015625	-0.483642578125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:19.056850	-3	1	-2	0.927734375	0.2939453125	-0.46875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:19.181253	-3	1	-2	0.93115234375	0.294189453125	-0.48095703125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:19.305001	-3	1	-2	0.930419921875	0.290771484375	-0.4755859375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:19.427946	-3	1	-2	0.927001953125	0.29296875	-0.4814453125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:19.559374	-3	1	-2	0.93212890625	0.294189453125	-0.4853515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:19.711602	-3	1	-2	0.932861328125	0.298583984375	-0.470947265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:19.832794	-3	1	-2	0.927734375	0.2939453125	-0.47802734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:19.954136	-2	1	-2	0.927490234375	0.290283203125	-0.47705078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:20.075241	-2	1	-2	0.926513671875	0.295654296875	-0.478515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:20.196302	-3	1	-2	0.927001953125	0.282470703125	-0.479248046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:20.317664	-4	1	-2	0.935791015625	0.2890625	-0.47802734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:20.438858	-4	1	-2	0.92919921875	0.291748046875	-0.481201171875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:20.560001	-1	1	-2	0.932861328125	0.29833984375	-0.476806640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:20.681053	-3	1	-2	0.935546875	0.288330078125	-0.47509765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:20.802167	-2	1	-2	0.93115234375	0.3115234375	-0.478271484375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:20.923426	-2	1	-2	0.927490234375	0.29248046875	-0.476318359375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:21.044464	-3	1	-2	0.92626953125	0.296142578125	-0.47900390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:21.165690	-3	1	-2	0.933349609375	0.283447265625	-0.4736328125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:21.286794	-3	1	-2	0.9296875	0.293212890625	-0.47509765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:21.413291	-3	1	-2	0.93115234375	0.292724609375	-0.473876953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:21.537046	-4	1	-2	0.93115234375	0.28271484375	-0.47265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:21.660872	-4	1	-2	0.9267578125	0.28662109375	-0.475341796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:21.785126	-2	1	-2	0.930419921875	0.3076171875	-0.45703125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:21.928676	-2	0	-2	0.929443359375	0.2890625	-0.479736328125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:22.048741	-4	1	-2	0.93310546875	0.288818359375	-0.47998046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:22.170109	-2	1	-2	0.931640625	0.28466796875	-0.4697265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:22.291619	-2	1	-2	0.928466796875	0.28125	-0.47509765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:22.413068	-3	1	-2	0.937744140625	0.29248046875	-0.49609375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:22.534387	-3	1	-2	0.923583984375	0.289794921875	-0.476806640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:22.655633	-3	1	-2	0.9326171875	0.293212890625	-0.470947265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:22.777035	-3	1	-2	0.924560546875	0.29150390625	-0.4697265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:22.899750	-3	1	-2	0.92822265625	0.2890625	-0.4775390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:23.022314	-2	1	-2	0.93115234375	0.292236328125	-0.474365234375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:23.145091	-2	1	-2	0.92822265625	0.296142578125	-0.4765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:23.269080	-3	1	-2	0.9287109375	0.2958984375	-0.462158203125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:23.423612	-3	1	-2	0.92529296875	0.290283203125	-0.459228515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:23.548696	-3	1	-2	0.927490234375	0.293212890625	-0.47802734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:23.671476	-2	1	-2	0.9365234375	0.293701171875	-0.475341796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:23.794291	-2	1	-2	0.928466796875	0.294189453125	-0.4697265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:23.917141	-3	1	-2	0.925537109375	0.29150390625	-0.470458984375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:24.039978	-3	1	-2	0.931884765625	0.297607421875	-0.474853515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:24.206629	-3	1	-2	0.931640625	0.291259765625	-0.48046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:24.332236	-3	1	-2	0.93017578125	0.310302734375	-0.47900390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:24.455549	-3	1	-2	0.928955078125	0.294677734375	-0.4794921875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:24.578602	-3	1	-2	0.929931640625	0.289794921875	-0.473876953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:24.701475	-3	1	-2	0.92431640625	0.2919921875	-0.472900390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:24.824754	-3	1	-2	0.935546875	0.28662109375	-0.476806640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:24.969783	-1	1	-2	0.931396484375	0.287109375	-0.4775390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:25.127905	-2	1	-2	0.928466796875	0.29052734375	-0.477783203125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:25.250310	-3	1	-2	0.930908203125	0.29345703125	-0.4736328125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:25.374964	-2	1	-2	0.926513671875	0.2939453125	-0.47900390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:25.497557	-2	1	-2	0.930419921875	0.295166015625	-0.477294921875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:25.619553	-2	1	-2	0.931396484375	0.295654296875	-0.477294921875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:25.741664	-3	1	-2	0.93359375	0.292236328125	-0.47509765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:25.864029	-1	1	-2	0.9287109375	0.295166015625	-0.48046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:25.986426	-2	1	-2	0.92578125	0.283935546875	-0.472900390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:26.109158	-3	1	-2	0.92724609375	0.29248046875	-0.474365234375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:26.231694	-3	1	-2	0.929931640625	0.285888671875	-0.46875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:26.353924	-1	1	-2	0.925537109375	0.2978515625	-0.4775390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:26.476198	-2	1	-2	0.93310546875	0.29736328125	-0.476806640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:26.597778	-3	1	-2	0.931884765625	0.293212890625	-0.469970703125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:26.719323	-3	1	-2	0.932373046875	0.289306640625	-0.47900390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:26.840620	-4	1	-2	0.927978515625	0.2880859375	-0.47216796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:26.962447	-3	1	-2	0.923095703125	0.2919921875	-0.478759765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:27.084449	-2	1	-2	0.9296875	0.293701171875	-0.473876953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:27.253088	-3	1	-2	0.93212890625	0.2919921875	-0.47900390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:27.375914	-2	1	-2	0.924072265625	0.291015625	-0.4814453125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:27.497465	-3	1	-2	0.93017578125	0.292724609375	-0.474609375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:27.618653	-2	1	-2	0.928955078125	0.294921875	-0.475341796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:27.739617	-2	1	-2	0.932373046875	0.297119140625	-0.470947265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:27.861290	-2	1	-2	0.936279296875	0.291015625	-0.476806640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:27.998552	-2	1	-2	0.93017578125	0.291015625	-0.470458984375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:28.136472	-3	1	-2	0.9267578125	0.288818359375	-0.47900390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:28.258548	-3	1	-2	0.93017578125	0.28955078125	-0.48046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:28.380626	-3	1	-2	0.933349609375	0.292236328125	-0.478759765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:28.502597	-2	1	-2	0.925537109375	0.29150390625	-0.4736328125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:28.624452	-2	1	-2	0.922607421875	0.289794921875	-0.47509765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:28.745809	-3	1	-2	0.926025390625	0.2900390625	-0.47265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:28.896144	-3	1	-2	0.931640625	0.294677734375	-0.475341796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:29.017542	-3	1	-2	0.93115234375	0.29150390625	-0.457275390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:29.139106	-2	1	-2	0.93115234375	0.29345703125	-0.485107421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:35:29.260825	-2	1	-2	0.925537109375	0.28955078125	-0.46826171875	22.53
